@relation APPUSAGE
@attribute activeTime numeric
@attribute packageName {'com.whatsapp','com.google.android.talk','com.android.chrome','com.google.android.calendar','com.google.android.gm','com.google.android.apps.plus','com.viber.voip','com.skype.raider','com.grahsoft.explorer','com.grahsoft.notes','com.nsds.mytraces','com.google.android.deskclock','com.google.android.dialer','com.uob.websense'}
@attribute startMinuteDay numeric
@attribute locationTag {'O','H'}
@attribute category {'Communication','Productivity','Health and Fitness','Social','AndroidSystem'}

@data
40000,'com.google.android.gm',36854,'H','Communication'
8000,'com.android.chrome',36902,'H','Communication'
24000,'com.android.chrome',36910,'H','Communication'
4000,'com.google.android.deskclock',36938,'H','AndroidSystem'
144000,'com.android.chrome',36950,'H','Communication'
44000,'com.google.android.deskclock',38762,'H','AndroidSystem'
0,'com.android.chrome',44305,'H','Communication'
0,'com.google.android.gm',46246,'H','Communication'
8000,'com.android.chrome',46250,'H','Communication'
0,'com.google.android.gm',46294,'H','Communication'
4000,'com.android.chrome',46298,'H','Communication'
12000,'com.android.chrome',46303,'H','Communication'
20000,'com.google.android.gm',84108,'H','Communication'
20000,'com.google.android.deskclock',84136,'H','AndroidSystem'
8000,'com.android.chrome',86390,'H','Communication'
460000,'com.android.chrome',6,'H','Communication'
4000,'com.android.chrome',466,'H','Communication'
4000,'com.android.chrome',470,'H','Communication'
212000,'com.android.chrome',474,'H','Communication'
68000,'com.android.chrome',690,'H','Communication'
16000,'com.android.chrome',1510,'H','Communication'
56000,'com.android.chrome',1527,'H','Communication'
160000,'com.android.chrome',1586,'H','Communication'
24000,'com.android.chrome',1750,'H','Communication'
8000,'com.android.chrome',1879,'H','Communication'
60000,'com.google.android.deskclock',2238,'H','AndroidSystem'
88000,'com.android.chrome',2311,'H','Communication'
24000,'com.android.chrome',3067,'H','Communication'
4000,'com.android.chrome',3103,'H','Communication'
248000,'com.android.chrome',3111,'H','Communication'
8000,'com.google.android.deskclock',25804,'H','AndroidSystem'
40000,'com.android.chrome',26381,'H','Communication'
40000,'com.android.chrome',26445,'H','Communication'
4000,'com.android.chrome',26493,'H','Communication'
24000,'com.android.chrome',26497,'H','Communication'
72000,'com.android.chrome',26529,'H','Communication'
8000,'com.android.chrome',29075,'H','Communication'
84000,'com.android.chrome',32644,'H','Communication'
96000,'com.android.chrome',32728,'H','Communication'
32000,'com.android.chrome',32828,'H','Communication'
48000,'com.android.chrome',32864,'H','Communication'
64000,'com.android.chrome',32908,'H','Communication'
100000,'com.google.android.gm',83510,'H','Communication'
8000,'com.android.chrome',83618,'H','Communication'
136000,'com.android.chrome',83626,'H','Communication'
104000,'com.android.chrome',83762,'H','Communication'
16000,'com.android.chrome',85838,'H','Communication'
64000,'com.android.chrome',85854,'H','Communication'
4000,'com.android.chrome',85958,'H','Communication'
84000,'com.android.chrome',85962,'H','Communication'
4000,'com.android.chrome',86046,'H','Communication'
64000,'com.android.chrome',86050,'H','Communication'
4000,'com.android.chrome',57,'H','Communication'
24000,'com.android.chrome',61,'H','Communication'
92000,'com.google.android.deskclock',208,'H','AndroidSystem'
8000,'com.google.android.deskclock',320,'H','AndroidSystem'
56000,'com.google.android.deskclock',336,'H','AndroidSystem'
40000,'com.google.android.deskclock',30002,'H','AndroidSystem'
12000,'com.google.android.deskclock',30303,'H','AndroidSystem'
64000,'com.android.chrome',31757,'H','Communication'
4000,'com.android.chrome',31821,'H','Communication'
0,'com.android.chrome',31881,'H','Communication'
108000,'com.android.chrome',31885,'H','Communication'
4000,'com.google.android.apps.plus',83146,'H','Social'
4000,'com.google.android.apps.plus',83191,'H','Social'
4000,'com.google.android.apps.plus',83241,'H','Social'
24000,'com.google.android.apps.plus',83245,'H','Social'
52000,'com.google.android.apps.plus',85540,'H','Social'
24000,'com.google.android.talk',85604,'H','Communication'
32000,'com.google.android.deskclock',3326,'H','AndroidSystem'
16000,'com.android.chrome',39774,'H','Communication'
8000,'com.android.chrome',39798,'H','Communication'
76000,'com.google.android.dialer',41717,'H','AndroidSystem'
