@relation APPUSAGE
@attribute activeTime numeric
@attribute packageName {'com.whatsapp','com.google.android.talk','com.facebook.katana','com.estrongs.android.pop','com.android.chrome','com.google.android.gm','com.anydo','com.google.android.apps.maps','com.google.android.GoogleCamera','com.aviary.android.feather','com.facebook.orca','com.linkedin.android','com.google.android.apps.plus','com.king.candycrushsaga','naukriApp.appModules.login','com.makemytrip','com.flipkart.android','com.domobile.applock','com.tripadvisor.tripadvisor','com.bt.bms','com.google.android.apps.docs','com.roidapp.photogrid','com.bsb.hike','com.google.android.dialer','com.android.phone','com.google.android.gallery3d','com.android.packageinstaller','com.android.mms','com.quickoffice.android','com.android.vending','com.android.documentsui','com.uob.websense'}
@attribute startMinuteDay numeric
@attribute locationTag {'O','H'}
@attribute category {'Communication','Productivity','Social','Photography','Casual','Travel and Local','Shopping','Tools','Entertainment','Business','AndroidSystem'}

@data
16000,'com.google.android.dialer',72684,'H','AndroidSystem'
4000,'com.google.android.dialer',74795,'H','AndroidSystem'
112000,'com.android.mms',76523,'H','AndroidSystem'
0,'com.google.android.gm',77369,'H','Communication'
44000,'com.whatsapp',78275,'H','Communication'
112000,'com.google.android.gallery3d',80055,'H','AndroidSystem'
24000,'com.whatsapp',81369,'H','Communication'
32000,'com.google.android.dialer',83386,'H','AndroidSystem'
8000,'com.google.android.dialer',84759,'H','AndroidSystem'
28000,'com.google.android.dialer',84567,'H','AndroidSystem'
0,'com.whatsapp',81237,'H','Communication'
0,'com.google.android.dialer',81617,'H','AndroidSystem'
896000,'com.google.android.dialer',83422,'H','AndroidSystem'
4000,'com.anydo',84767,'H','Productivity'
28000,'com.whatsapp',81565,'H','Communication'
776000,'com.google.android.dialer',82520,'H','AndroidSystem'
12000,'com.google.android.dialer',84391,'H','AndroidSystem'
28000,'com.google.android.dialer',85152,'H','AndroidSystem'
100000,'com.whatsapp',81069,'H','Communication'
896000,'com.google.android.dialer',81621,'H','AndroidSystem'
16000,'com.google.android.dialer',84323,'H','AndroidSystem'
368000,'com.google.android.dialer',84775,'H','AndroidSystem'
12000,'com.whatsapp',213,'H','Communication'
80000,'com.facebook.katana',857,'H','Social'
4000,'com.google.android.dialer',209,'H','AndroidSystem'
8000,'com.google.android.talk',946,'H','Communication'
0,'com.android.phone',26734,'H','AndroidSystem'
8000,'com.google.android.dialer',109,'H','AndroidSystem'
16000,'com.whatsapp',833,'H','Communication'
36000,'com.google.android.dialer',26738,'H','AndroidSystem'
108000,'com.google.android.dialer',26876,'H','AndroidSystem'
108000,'com.google.android.dialer',26876,'H','AndroidSystem'
0,'com.google.android.gm',73734,'H','Communication'
8000,'com.android.chrome',74210,'H','Communication'
28000,'com.android.chrome',74564,'H','Communication'
4000,'com.android.chrome',74777,'H','Communication'
60000,'com.google.android.apps.maps',74815,'H','Travel and Local'
24000,'com.android.chrome',75161,'H','Communication'
0,'com.whatsapp',75327,'H','Communication'
0,'com.whatsapp',75479,'H','Communication'
8000,'com.android.chrome',74198,'H','Communication'
52000,'com.makemytrip',74238,'H','Travel and Local'
16000,'com.android.chrome',74550,'H','Communication'
4000,'com.android.chrome',74774,'H','Communication'
0,'com.android.chrome',74811,'H','Communication'
24000,'com.whatsapp',75095,'H','Communication'
8000,'com.android.chrome',75153,'H','Communication'
8000,'com.android.chrome',74216,'H','Communication'
96000,'com.android.mms',74299,'H','AndroidSystem'
112000,'com.makemytrip',74414,'H','Travel and Local'
112000,'com.android.chrome',74594,'H','Communication'
8000,'com.makemytrip',74783,'H','Travel and Local'
72000,'com.makemytrip',74879,'H','Travel and Local'
4000,'com.facebook.katana',75131,'H','Social'
20000,'com.quickoffice.android',75187,'H','AndroidSystem'
8000,'com.android.chrome',74225,'H','Communication'
48000,'com.makemytrip',74706,'H','Travel and Local'
